spectrum,wavenumber,persistence,prominence,matched,essential,edge,n_topological,n_peaks,summary
1,509.71380939149765,0.3516527857016596,0.10225406014013244,True,False,True,,,
1,1705.4837454848569,0.32299228751774267,0.32299228751774267,True,False,False,,,
1,1413.098082800778,0.1833048279610787,0.1833048279610787,True,False,False,,,
1,1598.6318421783828,0.17363135360646012,0.17363135360646012,True,False,False,,,
1,1309.1603223117531,0.15478475460079733,0.15478475460079733,True,False,False,,,
1,1368.414559599889,0.1435658472232022,0.1435658472232022,True,False,False,,,
1,815.6988052236733,0.12832481246957883,0.12832481246957883,True,False,False,,,
1,2939.137538205057,0.11834525962327194,0.11834525962327194,True,False,False,,,
1,767.129758266185,0.08910423778637422,0.08910423778637422,True,False,False,,,
1,1066.3150875243123,0.059034820219274864,0.059034820219274864,True,False,False,,,
1,3310.205056960267,0.058423886171194615,0.058423886171194615,True,False,False,,,
1,1016.7746596276744,0.041664337696709575,0.041664337696709575,True,False,False,,,
1,1446.12503473187,0.041184726957322074,0.041184726957322074,True,False,False,,,
1,605.8805223673243,0.04057772586234221,0.04057772586234221,True,False,False,,,
1,2796.3445401500417,0.03201058935772079,0.03201058935772079,True,False,False,,,
1,636.9647124201167,0.022606527336252347,0.022606527336252347,True,False,False,,,
1,1730.739649902751,0.0223728411692542,0.0223728411692542,True,False,False,,,
1,711.7610447346485,0.020240515893860556,0.020240515893860556,True,False,False,,,
1,1484.0088913587108,0.018131738424070815,0.018131738424070815,True,False,False,,,
1,959.4631842178383,0.015773271712578585,0.015773271712578585,True,False,False,,,
1,559.2542372881356,0.013849363812242443,0.013849363812242443,True,False,False,,,
1,2081.4081689358154,0.013623203977885856,0.013623203977885856,True,False,False,,,
1,997.3470408446791,0.012642132274557405,0.012642132274557405,True,False,False,,,
1,2032.8391219783273,0.008948169918899272,0.008948169918899272,True,False,False,,,
1,3121.757154765213,0.008921466862314997,0.008921466862314997,True,False,False,,,
1,576.7390941928313,0.007998668144083121,0.007998668144083121,True,False,False,,,
1,2005.640455682134,0.007714719718846836,0.007714719718846836,True,False,False,,,
1,655.4209502639623,0.006643791182588399,0.006643791182588399,True,False,False,,,
1,2161.061405946096,0.006342491871966925,0.006342491871966925,True,False,False,,,
1,2182.4317866073907,0.006264988328221316,0.006264988328221316,True,False,False,,,
1,1960.9569324812448,0.006129252461368594,0.006129252461368594,True,False,False,,,
1,3042.103917754932,0.005835156960844377,0.005835156960844377,True,False,False,,,
1,1992.0411225340372,0.005493170927799847,0.005493170927799847,True,False,False,,,
1,1949.3003612114476,0.005455685603309524,0.005455685603309524,True,False,False,,,
1,2055.180883578772,0.00492249062568632,0.00492249062568632,True,False,False,,,
1,3989.2003334259516,0.004848713849050281,,False,False,True,,,
1,1900.7313142539595,0.00461946190234668,0.00461946190234668,True,False,False,,,
1,548.5690469574882,0.004438460107852371,0.004438460107852371,True,False,False,,,
1,1979.4131703250903,0.004434226564758517,0.004434226564758517,True,False,False,,,
1,2320.3678799666577,0.004175136030166128,0.004175136030166128,True,False,False,,,
1,1273.219227563212,0.0033632619585107215,0.0033632619585107215,True,False,False,,,
1,1435.4398444012227,0.0032935687413901404,0.0032935687413901404,True,False,False,,,
